unique	code	codeStem	hostSpecies	size	time	compositeSample	trait	trait.val
acel2i	acel	acel2	acel	small	7	FALSE	Ca	1115.529
basp1g	basp	basp1	basp	small	7	FALSE	Ca	991.188
ANBA112	ANBA	ANBA1	anba	large	7	FALSE	Ca	3634.556
alli1b	alli	alli1	alli	small	7	FALSE	Ca	6772.829
eusc1a	eusc	eusc1	eusc	small	7	FALSE	Ca	7615.013
pepu3d	pepu	pepu3	pepu	small	7	FALSE	Ca	1466.787
PEPU110	PEPU	PEPU1	pepu	large	7	FALSE	Ca	1083.567
alli1g	alli	alli1	alli	small	7	FALSE	Ca	8647.357
penu3d	penu	penu3	penu	small	7	FALSE	Ca	1053.457
PEPU33	PEPU	PEPU3	pepu	large	7	FALSE	Ca	1148.282
EXCU13	EXCU	EXCU1	excu	large	13	FALSE	Ca	2554.969
PEPU23	PEPU	PEPU2	pepu	large	13	FALSE	Ca	554.777
alli3d	alli	alli3	alli	small	13	FALSE	Ca	10843.63
basp2k	basp	basp2	basp	small	13	FALSE	Ca	1498.465
ripi3i	ripi	ripi3	ripi	small	13	FALSE	Ca	6204.222
ALLI316	ALLI	ALLI3	alli	large	13	FALSE	Ca	3795.934
jasc2f	jasc	jasc2	jasc	small	13	FALSE	Ca	3005.624
jasc3i	jasc	jasc3	jasc	small	13	FALSE	Ca	3398.676
ripi1c	ripi	ripi1	ripi	small	13	FALSE	Ca	13984.32
PELI17	PELI	PELI1	peli	large	13	FALSE	Ca	849.858
eute2c	eute	eute2	eute	small	13	FALSE	Ca	18212.86
mede3g	mede	mede3	mede	small	13	FALSE	Ca	3030.981
lepa2c	lepa	lepa2	lepa	small	13	FALSE	Ca	1677.165
hase3f	hase	hase3	hase	small	13	FALSE	Ca	1531.096
ANBA215	ANBA	ANBA2	anba	large	13	FALSE	Ca	5407.187
baae2c	baae	baae2	baae	small	13	FALSE	Ca	1906.093
ALLI212	ALLI	ALLI2	alli	large	13	FALSE	Ca	3646.306
jasc1f	jasc	jasc1	jasc	small	13	FALSE	Ca	1909.832
eute3f	eute	eute3	eute	small	13	FALSE	Ca	16526.9
leer8f	leer	leer8	leer	small	13	FALSE	Ca	4940.288
peli3l	peli	peli3	peli	small	13	FALSE	Ca	1352.523
hase3d	hase	hase3	hase	small	13	FALSE	Ca	1859.538
BAAE316	BAAE	BAAE3	baae	large	13	FALSE	Ca	1135.851
MEDE216	MEDE	MEDE2	mede	large	13	FALSE	Ca	564.946
penu1d	penu	penu1	penu	small	13	FALSE	Ca	1660.302
JASC318	JASC	JASC3	jasc	large	13	FALSE	Ca	756.216
hase1l	hase	hase1	hase	small	13	FALSE	Ca	1741.874
JASC21	JASC	JASC2	jasc	large	13	FALSE	Ca	1148.61
JASC17	JASC	JASC1	jasc	large	13	FALSE	Ca	767.134
anba1h	anba	anba1	anba	small	13	FALSE	Ca	8635.985
lepa2j	lepa	lepa2	lepa	small	13	FALSE	Ca	3090.379
EUSC19	EUSC	EUSC1	eusc	large	13	FALSE	Ca	NA
EUSC113	EUSC	EUSC1	eusc	large	13	FALSE	Ca	668.994
acel2e	acel	acel2	acel	small	13	FALSE	Ca	2592.563
basp3m	basp	basp3	basp	small	13	FALSE	Ca	1640.839
mede3k	mede	mede3	mede	small	13	FALSE	Ca	4754.172
ALLI23	ALLI	ALLI2	alli	large	13	FALSE	Ca	4287.832
excu1a	excu	excu1	excu	small	13	FALSE	Ca	5512.254
BAAE35	BAAE	BAAE3	baae	large	13	FALSE	Ca	1074.026
baae1g	baae	baae1	baae	small	13	FALSE	Ca	2950.797
acel1h	acel	acel1	acel	small	13	FALSE	Ca	1948.286
pepu1f	pepu	pepu1	pepu	small	13	FALSE	Ca	3025.926
penu2h	penu	penu2	penu	small	13	FALSE	Ca	2699.27
eute3i	eute	eute3	eute	small	13	FALSE	Ca	16122.49
eusc1k	eusc	eusc1	eusc	small	13	FALSE	Ca	6053.106
eusc1g	eusc	eusc1	eusc	small	13	FALSE	Ca	5535.915
ANBA38	ANBA	ANBA3	anba	large	13	FALSE	Ca	6221.792
acpa3c	acpa	acpa3	acpa	small	13	FALSE	Ca	5646.426
excu3f	excu	excu3	excu	small	13	FALSE	Ca	4823.113
ANBA316	ANBA	ANBA3	anba	large	13	FALSE	Ca	5693.389
acpa3b	acpa	acpa3	acpa	small	13	FALSE	Ca	5432.706
leer5a	leer	leer5	leer	small	13	FALSE	Ca	7600.436
PELI117	PELI	PELI1	peli	large	13	FALSE	Ca	746.925
isan1d	isan	isan1	isan	small	13	FALSE	Ca	1522.729
excu1d	excu	excu1	excu	small	13	FALSE	Ca	5433.722
acel1a	acel	acel1	acel	small	13	FALSE	Ca	2441.848
PELI313	PELI	PELI3	peli	large	13	FALSE	Ca	553.42
olst4h	olst	olst4	olst	small	13	FALSE	Ca	3083.746
LEPA22	LEPA	LEPA2	lepa	large	13	FALSE	Ca	1062.753
cali3k	cali	cali3	cali	small	13	FALSE	Ca	783.489
olst4e	olst	olst4	olst	small	13	FALSE	Ca	3214.878
MEDE22	MEDE	MEDE2	mede	large	13	FALSE	Ca	575.067
LEPA15	LEPA	LEPA1	lepa	large	13	FALSE	Ca	863.509
cota1b	cota	cota1	cota	small	13	FALSE	Ca	1669.203
LEPA19	LEPA	LEPA1	lepa	large	13	FALSE	Ca	1099.484
EUTE316	EUTE	EUTE3	eute	large	13	FALSE	Ca	2474.522
mede2c	mede	mede2	mede	small	13	FALSE	Ca	3694.263
BAAE26	BAAE	BAAE2	baae	large	13	FALSE	Ca	977.656
basp3i	basp	basp3	basp	small	13	FALSE	Ca	2750.933
EUSC11	EUSC	EUSC1	eusc	large	13	FALSE	Ca	846.86
PEPU38	PEPU	PEPU3	pepu	large	13	FALSE	Ca	1044.923
pepu2a	pepu	pepu2	pepu	small	13	FALSE	Ca	1787.302
isan1i	isan	isan1	isan	small	13	FALSE	Ca	2380.082
pepu1i	pepu	pepu1	pepu	small	13	FALSE	Ca	2094.724
acpa1e	acpa	acpa1	acpa	small	13	FALSE	Ca	3768.464
cali1g	cali	cali1	cali	small	13	FALSE	Ca	1370.405
alli2l	alli	alli2	alli	small	13	FALSE	Ca	5309.114
acpa3a	acpa	acpa3	acpa	small	13	FALSE	Ca	5096.887
isan2b	isan	isan2	isan	small	13	FALSE	Ca	2391.707
leer7c	leer	leer7	leer	small	13	FALSE	Ca	2163.281
lepa2k	lepa	lepa2	lepa	small	13	FALSE	Ca	2547.281
ACPA411	ACPA	ACPA4	acpa	large	13	FALSE	Ca	4177.453
EUTE34	EUTE	EUTE3	eute	large	13	FALSE	Ca	1121.47
cali3b	cali	cali3	cali	small	13	FALSE	Ca	1954.931
ACPA315	ACPA	ACPA3	acpa	large	13	FALSE	Ca	2582.004
penu2i	penu	penu2	penu	small	13	FALSE	Ca	1869.233
alli1h	alli	alli1	alli	small	13	FALSE	Ca	12182.09
peli1i	peli	peli1	peli	small	13	FALSE	Ca	1445.578
MEDE19	MEDE	MEDE1	mede	large	13	FALSE	Ca	585.649
PEPU35	PEPU	PEPU3	pepu	large	13	FALSE	Ca	1017.397
ACPA314	ACPA	ACPA3	acpa	large	13	FALSE	Ca	3757.359
cota1f	cota	cota1	cota	small	13	FALSE	Ca	1766.721
EXCU38	EXCU	EXCU3	excu	large	13	FALSE	Ca	3973.446
EUTE33	EUTE	EUTE3	eute	large	13	FALSE	Ca	3458.434
ripi3f	ripi	ripi3	ripi	small	13	FALSE	Ca	4796.278
anba2c	anba	anba2	anba	small	13	FALSE	Ca	7709.717
eusc3b	eusc	eusc3	eusc	small	13	FALSE	Ca	3996.378
olst4c	olst	olst4	olst	small	13	FALSE	Ca	3476.881
peli1b	peli	peli1	peli	small	13	FALSE	Ca	824.872
anba3j	anba	anba3	anba	small	13	FALSE	Ca	20807.4
peli2h	peli	peli2	peli	small	13	FALSE	Ca	1910.503
EXCU312	EXCU	EXCU3	excu	large	13	FALSE	Ca	2908.027
baae2g	baae	baae2	baae	small	13	FALSE	Ca	2316.107
cota5c	cota	cota5	cota	small	13	FALSE	Ca	1995.133
ACPA41	ACPA	ACPA4	acpa	large	25	FALSE	Ca	5541.983
cali2g	cali	cali2	cali	small	25	FALSE	Ca	3181.181
excu2i	excu	excu2	excu	small	25	FALSE	Ca	10133
BAAE38	BAAE	BAAE3	baae	large	25	FALSE	Ca	1878.707
eusc3i	eusc	eusc3	eusc	small	25	FALSE	Ca	4510.074
BAAE211	BAAE	BAAE2	baae	large	25	FALSE	Ca	1706.502
MEDE112	MEDE	MEDE1	mede	large	25	FALSE	Ca	721.165
PELI12	PELI	PELI1	peli	large	25	FALSE	Ca	731.868
peli2i	peli	peli2	peli	small	25	FALSE	Ca	2188.463
cota1a	cota	cota1	cota	small	25	FALSE	Ca	6023.947
mede1a	mede	mede1	mede	small	25	FALSE	Ca	5109.115
acpa4b	acpa	acpa4	acpa	small	25	FALSE	Ca	7091.259
basp2j	basp	basp2	basp	small	25	FALSE	Ca	3938.866
cali3l	cali	cali3	cali	small	25	FALSE	Ca	3942.071
eute1k	eute	eute1	eute	small	25	FALSE	Ca	11690.55
PEPU210	PEPU	PEPU2	pepu	large	25	FALSE	Ca	1276.398
lepa3i	lepa	lepa3	lepa	small	25	FALSE	Ca	4753.857
LEPA23	LEPA	LEPA2	lepa	large	25	FALSE	Ca	1196.038
acel1b	acel	acel1	acel	small	25	FALSE	Ca	2618.699
penu3c	penu	penu3	penu	small	25	FALSE	Ca	3419.129
JASC36	JASC	JASC3	jasc	large	25	FALSE	Ca	592.168
pepu1e	pepu	pepu1	pepu	small	25	FALSE	Ca	2004.947
eusc3c	eusc	eusc3	eusc	small	25	FALSE	Ca	5965.677
excu3g	excu	excu3	excu	small	25	FALSE	Ca	8353.785
eute1a	eute	eute1	eute	small	25	FALSE	Ca	8753.695
PELI14	PELI	PELI1	peli	large	25	FALSE	Ca	738.635
anba3a	anba	anba3	anba	small	25	FALSE	Ca	24328.46
lepa3e	lepa	lepa3	lepa	small	25	FALSE	Ca	4162.065
ACPA412	ACPA	ACPA4	acpa	large	25	FALSE	Ca	3251.032
olst2d	olst	olst2	olst	small	25	FALSE	Ca	5544.957
lepa1b	lepa	lepa1	lepa	small	25	FALSE	Ca	-192.365
EXCU29	EXCU	EXCU2	excu	large	25	FALSE	Ca	2658.849
acel5l	acel	acel5	acel	small	25	FALSE	Ca	3323.827
ACPA415	ACPA	ACPA4	acpa	large	25	FALSE	Ca	3168.853
jasc1d	jasc	jasc1	jasc	small	25	FALSE	Ca	4137.18
ANBA27	ANBA	ANBA2	anba	large	25	FALSE	Ca	5690.321
acpa3k	acpa	acpa3	acpa	small	25	FALSE	Ca	8462.092
isan5k	isan	isan5	isan	small	25	FALSE	Ca	5586.007
EUSC22	EUSC	EUSC2	eusc	large	25	FALSE	Ca	1229.444
ALLI214	ALLI	ALLI2	alli	large	25	FALSE	Ca	3488.9
ripi2l	ripi	ripi2	ripi	small	25	FALSE	Ca	9916.802
LEPA311	LEPA	LEPA3	lepa	large	25	FALSE	Ca	1725.976
PEPU34	PEPU	PEPU3	pepu	large	25	FALSE	Ca	1096.814
penu2j	penu	penu2	penu	small	25	FALSE	Ca	5014.362
anba2i	anba	anba2	anba	small	25	FALSE	Ca	5338.418
ALLI24	ALLI	ALLI2	alli	large	25	FALSE	Ca	4954.247
pepu2f	pepu	pepu2	pepu	small	25	FALSE	Ca	2084.313
PELI23	PELI	PELI2	peli	large	25	FALSE	Ca	421.512
mede1e	mede	mede1	mede	small	25	FALSE	Ca	4476.762
acel5h	acel	acel5	acel	small	25	FALSE	Ca	3198.474
cota1g	cota	cota1	cota	small	25	FALSE	Ca	3193.719
MEDE34	MEDE	MEDE3	mede	large	25	FALSE	Ca	779.041
EUSC35	EUSC	EUSC3	eusc	large	25	FALSE	Ca	927.162
LEPA14	LEPA	LEPA1	lepa	large	25	FALSE	Ca	1374.435
ANBA39	ANBA	ANBA3	anba	large	25	FALSE	Ca	5763.232
excu2l	excu	excu2	excu	small	25	FALSE	Ca	4639.86
JASC34	JASC	JASC3	jasc	large	25	FALSE	Ca	546.84
jasc2c	jasc	jasc2	jasc	small	25	FALSE	Ca	1687.373
ripi3g	ripi	ripi3	ripi	small	25	FALSE	Ca	6183.27
ripi3l	ripi	ripi3	ripi	small	25	FALSE	Ca	4266.545
isan3b	isan	isan3	isan	small	25	FALSE	Ca	8502.427
acpa1d	acpa	acpa1	acpa	small	25	FALSE	Ca	3802.586
PEPU21	PEPU	PEPU2	pepu	large	25	FALSE	Ca	655.821
leer10d	leer	leer1	leer	small	25	FALSE	Ca	13409.26
EUSC13	EUSC	EUSC1	eusc	large	25	FALSE	Ca	1949.839
pepu3l	pepu	pepu3	pepu	small	25	FALSE	Ca	3449.225
olst3a	olst	olst3	olst	small	25	FALSE	Ca	4735.869
ANBA211	ANBA	ANBA2	anba	large	25	FALSE	Ca	3963.044
jasc2a	jasc	jasc2	jasc	small	25	FALSE	Ca	3383.507
mede2i	mede	mede2	mede	small	25	FALSE	Ca	7203.864
EUTE14	EUTE	EUTE1	eute	large	25	FALSE	Ca	908.223
leer6a	leer	leer6	leer	small	25	FALSE	Ca	9348.074
alli2c	alli	alli2	alli	small	25	FALSE	Ca	10067.06
basp2f	basp	basp2	basp	small	25	FALSE	Ca	1758.16
eute1g	eute	eute1	eute	small	25	FALSE	Ca	8649.856
cota5d	cota	cota5	cota	small	25	FALSE	Ca	6185.21
EXCU23	EXCU	EXCU2	excu	large	25	FALSE	Ca	4468.552
JASC111	JASC	JASC1	jasc	large	25	FALSE	Ca	878.806
MEDE313	MEDE	MEDE3	mede	large	25	FALSE	Ca	754.57
EUTE310	EUTE	EUTE3	eute	large	25	FALSE	Ca	1947.688
eusc2f	eusc	eusc2	eusc	small	25	FALSE	Ca	6815.261
leer1a	leer	leer1	leer	small	25	FALSE	Ca	5548.858
baae3d	baae	baae3	baae	small	25	FALSE	Ca	2889.525
isan3e	isan	isan3	isan	small	25	FALSE	Ca	2869.654
excu3a	excu	excu3	excu	small	25	FALSE	Ca	3767.872
EUTE25	EUTE	EUTE2	eute	large	25	FALSE	Ca	1848.138
alli1d	alli	alli1	alli	small	25	FALSE	Ca	10658.72
penu1a	penu	penu1	penu	small	25	FALSE	Ca	2534.799
olst2e	olst	olst2	olst	small	25	FALSE	Ca	4298.939
BAAE31	BAAE	BAAE3	baae	large	25	FALSE	Ca	1694.16
anba3i	anba	anba3	anba	small	25	FALSE	Ca	28172.26
ALLI112	ALLI	ALLI1	alli	large	25	FALSE	Ca	2101.82
alli1j	alli	alli1	alli	small	25	FALSE	Ca	10842.46
peli1a	peli	peli1	peli	small	25	FALSE	Ca	1200.688
EXCU33	EXCU	EXCU3	excu	large	25	FALSE	Ca	7325.754
baae2f	baae	baae2	baae	small	25	FALSE	Ca	2555.092
hase3c	hase	hase3	hase	small	25	FALSE	Ca	2031.445
basp3g	basp	basp3	basp	small	25	FALSE	Ca	2115.519
hase1d	hase	hase1	hase	small	25	FALSE	Ca	3263.417
baae3f	baae	baae3	baae	small	25	FALSE	Ca	2503.285
hase1e	hase	hase1	hase	small	25	FALSE	Ca	2377.028
peli2d	peli	peli2	peli	small	25	FALSE	Ca	5531.777
cali3i	cali	cali3	cali	small	25	FALSE	Ca	1661.783
alli2j	alli	alli2	alli	small	25	FALSE	Ca	15316.04
eute2k	eute	eute2	eute	small	37	FALSE	Ca	11813.09
basp1c	basp	basp1	basp	small	37	FALSE	Ca	1714.578
baae2q	baae	baae2	baae	small	37	FALSE	Ca	4776.469
basp1f	basp	basp1	basp	small	37	FALSE	Ca	3900.209
acpa3i	acpa	acpa3	acpa	small	37	FALSE	Ca	6577.628
EUTE16	EUTE	EUTE1	eute	large	37	FALSE	Ca	1558.11
olst2b	olst	olst2	olst	small	37	FALSE	Ca	4933.107
ANBA213	ANBA	ANBA2	anba	large	37	FALSE	Ca	8135.273
eute2a	eute	eute2	eute	small	37	FALSE	Ca	18301.58
peli3c	peli	peli3	peli	small	37	FALSE	Ca	2591.424
acpa3e	acpa	acpa3	acpa	small	37	FALSE	Ca	11860.31
BAAE214	BAAE	BAAE2	baae	large	37	FALSE	Ca	2021.297
alli1a	alli	alli1	alli	small	37	FALSE	Ca	10994.72
BAAE28	BAAE	BAAE2	baae	large	37	FALSE	Ca	1910.797
ANBA315	ANBA	ANBA3	anba	large	37	FALSE	Ca	8898.156
mede3f	mede	mede3	mede	small	37	FALSE	Ca	10386
BAAE25	BAAE	BAAE2	baae	large	37	FALSE	Ca	1774.23
EXCU211	EXCU	EXCU2	excu	large	37	FALSE	Ca	4070.308
cali1f	cali	cali1	cali	small	37	FALSE	Ca	2116.75
eute2b	eute	eute2	eute	small	37	FALSE	Ca	14299.74
acel2f	acel	acel2	acel	small	37	FALSE	Ca	3540.203
PEPU26	PEPU	PEPU2	pepu	large	37	FALSE	Ca	1547.679
PELI36	PELI	PELI3	peli	large	37	FALSE	Ca	658.832
JASC117	JASC	JASC1	jasc	large	37	FALSE	Ca	1481.5
isan5i	isan	isan5	isan	small	37	FALSE	Ca	5995.354
ANBA17	ANBA	ANBA1	anba	large	37	FALSE	Ca	5030.481
acel5a	acel	acel5	acel	small	37	FALSE	Ca	3605.048
mede1j	mede	mede1	mede	small	37	FALSE	Ca	7745.517
JASC116	JASC	JASC1	jasc	large	37	FALSE	Ca	1457.449
EUTE28	EUTE	EUTE2	eute	large	37	FALSE	Ca	6145.034
cali2k	cali	cali2	cali	small	37	FALSE	Ca	8875.772
anba2j	anba	anba2	anba	small	37	FALSE	Ca	14450.94
PELI116	PELI	PELI1	peli	large	37	FALSE	Ca	998.891
jasc1g	jasc	jasc1	jasc	small	37	FALSE	Ca	3481.604
isan5b	isan	isan5	isan	small	37	FALSE	Ca	7647.08
isan5h	isan	isan5	isan	small	37	FALSE	Ca	10398.6
EXCU12	EXCU	EXCU1	excu	large	37	FALSE	Ca	4470.715
acel5f	acel	acel5	acel	small	37	FALSE	Ca	4337.079
hase3i	hase	hase3	hase	small	37	FALSE	Ca	4484.177
EUTE18	EUTE	EUTE1	eute	large	37	FALSE	Ca	643.152
ALLI22	ALLI	ALLI2	alli	large	37	FALSE	Ca	2422.788
LEPA26	LEPA	LEPA2	lepa	large	37	FALSE	Ca	2268.311
hase2f	hase	hase2	hase	small	37	FALSE	Ca	5378.095
MEDE213	MEDE	MEDE2	mede	large	37	FALSE	Ca	609.375
peli3k	peli	peli3	peli	small	37	FALSE	Ca	7636.741
alli2a	alli	alli2	alli	small	37	FALSE	Ca	12883.9
PEPU36	PEPU	PEPU3	pepu	large	37	FALSE	Ca	2386.033
cali2i	cali	cali2	cali	small	37	FALSE	Ca	11367.62
basp3a	basp	basp3	basp	small	37	FALSE	Ca	2366.614
EUSC25	EUSC	EUSC2	eusc	large	37	FALSE	Ca	2416.44
hase1g	hase	hase1	hase	small	37	FALSE	Ca	2805.558
eusc3k	eusc	eusc3	eusc	small	37	FALSE	Ca	6120.517
peli3b	peli	peli3	peli	small	37	FALSE	Ca	2113.392
MEDE115	MEDE	MEDE1	mede	large	37	FALSE	Ca	1160.241
leer7f	leer	leer7	leer	small	37	FALSE	Ca	7637.183
excu3j	excu	excu3	excu	small	37	FALSE	Ca	6718.217
LEPA32	LEPA	LEPA3	lepa	large	37	FALSE	Ca	2347.05
penu2n	penu	penu2	penu	small	37	FALSE	Ca	2726.28
baae3e	baae	baae3	baae	small	37	FALSE	Ca	4593.634
ACPA410	ACPA	ACPA4	acpa	large	37	FALSE	Ca	4456.875
EUSC116	EUSC	EUSC1	eusc	large	37	FALSE	Ca	1235.575
ACPA39	ACPA	ACPA3	acpa	large	37	FALSE	Ca	3817.255
EXCU212	EXCU	EXCU2	excu	large	37	FALSE	Ca	6167.411
anba2f	anba	anba2	anba	small	37	FALSE	Ca	11241.78
baae3a	baae	baae3	baae	small	37	FALSE	Ca	5139.092
ripi2d	ripi	ripi2	ripi	small	37	FALSE	Ca	8242.265
PELI33	PELI	PELI3	peli	large	37	FALSE	Ca	1144.937
ACPA33	ACPA	ACPA3	acpa	large	37	FALSE	Ca	5663.04
penu2d	penu	penu2	penu	small	37	FALSE	Ca	975.967
eusc2i	eusc	eusc2	eusc	small	37	FALSE	Ca	3701.645
MEDE23	MEDE	MEDE2	mede	large	37	FALSE	Ca	1008.033
jasc3d	jasc	jasc3	jasc	small	37	FALSE	Ca	4705.704
LEPA11	LEPA	LEPA1	lepa	large	37	FALSE	Ca	2525.394
leer6b	leer	leer6	leer	small	37	FALSE	Ca	4784.47
penu2m	penu	penu2	penu	small	37	FALSE	Ca	1927.843
ALLI111	ALLI	ALLI1	alli	large	37	FALSE	Ca	7676.045
jasc3g	jasc	jasc3	jasc	small	37	FALSE	Ca	2948.946
excu2j	excu	excu2	excu	small	37	FALSE	Ca	5700.448
PEPU22	PEPU	PEPU2	pepu	large	37	FALSE	Ca	767.715
JASC311	JASC	JASC3	jasc	large	37	FALSE	Ca	943.942
mede1i	mede	mede1	mede	small	37	FALSE	Ca	6098.455
acpa4d	acpa	acpa4	acpa	small	37	FALSE	Ca	8050.57
ALLI11	ALLI	ALLI1	alli	large	37	FALSE	Ca	3105.609
PEPU14	PEPU	PEPU1	pepu	large	59	FALSE	Ca	2429.783
BAAE32	BAAE	BAAE3	baae	large	59	FALSE	Ca	2519.69
EUTE27	EUTE	EUTE2	eute	large	59	FALSE	Ca	13851.34
EUTE318	EUTE	EUTE3	eute	large	59	FALSE	Ca	3341.049
MEDE214	MEDE	MEDE2	mede	large	59	FALSE	Ca	1079.135
ANBA25	ANBA	ANBA2	anba	large	59	FALSE	Ca	5586.612
EUTE37	EUTE	EUTE3	eute	large	59	FALSE	Ca	3344.485
EXCU21	EXCU	EXCU2	excu	large	59	FALSE	Ca	10383.8
JASC211	JASC	JASC2	jasc	large	59	FALSE	Ca	1555.924
ALLI313	ALLI	ALLI3	alli	large	59	FALSE	Ca	7219.975
ACPA110	ACPA	ACPA1	acpa	large	59	FALSE	Ca	3982.387
ALLI16	ALLI	ALLI1	alli	large	59	FALSE	Ca	5928.483
LEPA27	LEPA	LEPA2	lepa	large	59	FALSE	Ca	1673.853
ALLI213	ALLI	ALLI2	alli	large	59	FALSE	Ca	4054.158
MEDE33	MEDE	MEDE3	mede	large	59	FALSE	Ca	1771.404
EUSC28	EUSC	EUSC2	eusc	large	59	FALSE	Ca	6852.592
EUTE317	EUTE	EUTE3	eute	large	59	FALSE	Ca	1816.647
excu1f	excu	excu1	excu	small	59	FALSE	Ca	1902.741
ALLI312	ALLI	ALLI3	alli	large	59	FALSE	Ca	6891.86
PEPU11	PEPU	PEPU1	pepu	large	59	FALSE	Ca	3732.779
MEDE215	MEDE	MEDE2	mede	large	59	FALSE	Ca	1321.083
ripi3k	ripi	ripi3	ripi	small	59	FALSE	Ca	6145.061
EXCU311	EXCU	EXCU3	excu	large	59	FALSE	Ca	9809.328
PELI31	PELI	PELI3	peli	large	59	FALSE	Ca	937.002
ACPA13	ACPA	ACPA1	acpa	large	59	FALSE	Ca	5685.509
JASC25	JASC	JASC2	jasc	large	59	FALSE	Ca	1612.357
MEDE312	MEDE	MEDE3	mede	large	59	FALSE	Ca	1040.739
ACPA310	ACPA	ACPA3	acpa	large	59	FALSE	Ca	8187.275
ACPA46	ACPA	ACPA4	acpa	large	59	FALSE	Ca	8944.984
PEPU24	PEPU	PEPU2	pepu	large	59	FALSE	Ca	1027.485
JASC29	JASC	JASC2	jasc	large	59	FALSE	Ca	1922.661
BAAE315	BAAE	BAAE3	baae	large	59	FALSE	Ca	1303.51
EUSC114	EUSC	EUSC1	eusc	large	59	FALSE	Ca	2140.914
ACPA116	ACPA	ACPA1	acpa	large	59	FALSE	Ca	5822.127
PELI11	PELI	PELI1	peli	large	59	FALSE	Ca	1088.944
EUSC312	EUSC	EUSC3	eusc	large	59	FALSE	Ca	2056.504
EXCU17	EXCU	EXCU1	excu	large	59	FALSE	Ca	4158
EUSC311	EUSC	EUSC3	eusc	large	59	FALSE	Ca	1569.045
PELI24	PELI	PELI2	peli	large	59	FALSE	Ca	2595.951
PEPU111	PEPU	PEPU1	pepu	large	59	FALSE	Ca	2771.308
EXCU18	EXCU	EXCU1	excu	large	59	FALSE	Ca	6463.659
PELI113	PELI	PELI1	peli	large	59	FALSE	Ca	2008.666
JASC37	JASC	JASC3	jasc	large	59	FALSE	Ca	880.261
EXCU310	EXCU	EXCU3	excu	large	59	FALSE	Ca	11560.06
ALLI115	ALLI	ALLI1	alli	large	59	FALSE	Ca	7232.267
EUSC16	EUSC	EUSC1	eusc	large	59	FALSE	Ca	4132.384
LEPA43	LEPA	LEPA4	lepa	large	59	FALSE	Ca	996.728
LEPA36	LEPA	LEPA3	lepa	large	59	FALSE	Ca	2354.531
PELI115	PELI	PELI1	peli	large	59	FALSE	Ca	1658.142
EXCU19	EXCU	EXCU1	excu	large	59	FALSE	Ca	7061.49
ALLI33	ALLI	ALLI3	alli	large	59	FALSE	Ca	3232.471
PEPU310	PEPU	PEPU3	pepu	large	59	FALSE	Ca	1177.927
BAAE111	BAAE	BAAE1	baae	large	59	FALSE	Ca	4681.656
EUTE311	EUTE	EUTE3	eute	large	59	FALSE	Ca	1912.318
EUSC310	EUSC	EUSC3	eusc	large	59	FALSE	Ca	1603.453
PELI39	PELI	PELI3	peli	large	59	FALSE	Ca	1036.705
MEDE28	MEDE	MEDE2	mede	large	59	FALSE	Ca	1872.009
LEPA31	LEPA	LEPA3	lepa	large	59	FALSE	Ca	2438.852
MEDE18	MEDE	MEDE1	mede	large	59	FALSE	Ca	1404.586
JASC314	JASC	JASC3	jasc	large	59	FALSE	Ca	1497.738
BAAE27	BAAE	BAAE2	baae	large	59	FALSE	Ca	2550.106
JASC18	JASC	JASC1	jasc	large	59	FALSE	Ca	1145.628
ACPA312	ACPA	ACPA3	acpa	large	59	FALSE	Ca	5627.059
LEPA16	LEPA	LEPA1	lepa	large	59	FALSE	Ca	2227.14
EUTE115	EUTE	EUTE1	eute	large	59	FALSE	Ca	1012.208
ALLI311	ALLI	ALLI3	alli	large	59	FALSE	Ca	5456.382
EUSC21	EUSC	EUSC2	eusc	large	NA	FALSE	Ca	4149.827
excu2g	excu	excu2	excu	small	NA	FALSE	Ca	3183.155
acpa5b	acpa	acpa5	acpa	small	NA	FALSE	Ca	6223.907
LEPA45	LEPA	LEPA4	lepa	large	7	FALSE	Mn	46.427
cota2d	cota	cota2	cota	small	7	FALSE	Mn	64.361
eusc2d	eusc	eusc2	eusc	small	7	FALSE	Mn	142.089
baae3i	baae	baae3	baae	small	7	FALSE	Mn	207.277
basp2c	basp	basp2	basp	small	7	FALSE	Mn	172.73
acel2b	acel	acel2	acel	small	7	FALSE	Mn	67.904
eute1b	eute	eute1	eute	small	7	FALSE	Mn	517.182
cota3d	cota	cota3	cota	small	7	FALSE	Mn	50.235
anba1l	anba	anba1	anba	small	7	FALSE	Mn	186.256
peli2k	peli	peli2	peli	small	7	FALSE	Mn	147.412
ACPA18	ACPA	ACPA1	acpa	large	7	FALSE	Mn	5.025
olst1j	olst	olst1	olst	small	7	FALSE	Mn	89.841
ALLI315	ALLI	ALLI3	alli	large	7	FALSE	Mn	66.458
cali3f	cali	cali3	cali	small	7	FALSE	Mn	43.5
lepa2f	lepa	lepa2	lepa	small	7	FALSE	Mn	91.654
hase1j	hase	hase1	hase	small	7	FALSE	Mn	150.933
baae3b	baae	baae3	baae	small	7	FALSE	Mn	230.11
olst1i	olst	olst1	olst	small	7	FALSE	Mn	69.217
ALLI19	ALLI	ALLI1	alli	large	7	FALSE	Mn	34.531
leer6c	leer	leer6	leer	small	7	FALSE	Mn	1053.501
ACPA12	ACPA	ACPA1	acpa	large	7	FALSE	Mn	5.338
